ori,group,year,pop,agency_name,m_emp,f_emp,emp,sworn,civil
NBNSP69,8D,5.0,0.0,ST PTRL: PHELPS COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP70,8D,5.0,0.0,ST PTRL: PIERCE COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP71,8D,5.0,0.0,ST PTRL: PLATTE COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP72,8D,5.0,0.0,ST PTRL: POLK COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP73,8D,5.0,0.0,ST PTRL: RED WILLOW CNTY,0.0,0.0,0.0,0.0,0.0
NBNSP74,8D,5.0,0.0,ST PTRL: RICHARDSON CNTY,0.0,0.0,0.0,0.0,0.0
NBNSP75,8D,5.0,0.0,ST PTRL: ROCK COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP76,8D,5.0,0.0,ST PTRL: SALINE COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP77,9D,5.0,0.0,ST PTRL: SARPY COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP78,9D,5.0,0.0,ST PTRL: SAUNDERS COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP79,8D,5.0,0.0,ST PTRL:SCOTTS BLUFF CTY,0.0,0.0,0.0,0.0,0.0
NBNSP80,9D,5.0,0.0,ST PTRL: SEWARD COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP81,8D,5.0,0.0,ST PTRL: SHERIDAN COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP82,8D,5.0,0.0,ST PTRL: SHERMAN COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP83,8D,5.0,0.0,ST PTRL: SIOUX COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP84,8D,5.0,0.0,ST PTRL: STANTON COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP85,8D,5.0,0.0,ST PTRL: THAYER COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP86,8D,5.0,0.0,ST PTRL: THOMAS COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP87,8D,5.0,0.0,ST PTRL: THURSTON COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP88,8D,5.0,0.0,ST PTRL: VALLEY COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP89,9D,5.0,0.0,ST PTRL: WASHINGTON CNTY,0.0,0.0,0.0,0.0,0.0
NBNSP90,8D,5.0,0.0,ST PTRL: WAYNE COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP91,8D,5.0,0.0,ST PTRL: WEBSTER COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP92,8D,5.0,0.0,ST PTRL: WHEELER COUNTY,0.0,0.0,0.0,0.0,0.0
NBNSP93,8D,5.0,0.0,ST PTRL: YORK COUNTY,0.0,0.0,0.0,0.0,0.0
NB00100,8D,5.0,7559.0,ADAMS,26.0,5.0,31.0,18.0,13.0
NB00101,5,5.0,23559.0,HASTINGS,29.0,18.0,47.0,33.0,14.0
NB00200,8D,5.0,5578.0,ANTELOPE,7.0,4.0,11.0,6.0,5.0
NB00201,7,5.0,1580.0,NELIGH,2.0,0.0,2.0,2.0,0.0
NB00202,7,5.0,700.0,ELGIN,2.0,0.0,2.0,2.0,0.0
NB00300,8D,5.0,405.0,ARTHUR,1.0,0.0,1.0,1.0,0.0
NB00400,8D,5.0,767.0,BANNER,1.0,0.0,1.0,1.0,0.0
NB00500,8D,5.0,521.0,BLAINE,1.0,0.0,1.0,1.0,0.0
NB00600,8D,5.0,4173.0,BOONE,6.0,6.0,12.0,5.0,7.0
NB00601,7,5.0,1697.0,ALBION,3.0,0.0,3.0,3.0,0.0
NB00602,7,5.0,748.0,ST. EDWARD,0.0,0.0,0.0,0.0,0.0
NB00603,7,5.0,344.0,PETERSBURG,1.0,0.0,1.0,1.0,0.0
NB00604,7,5.0,378.0,CEDAR RAPIDS,0.0,0.0,0.0,0.0,0.0
NB00700,8D,5.0,3057.0,BOX BUTTE,5.0,2.0,7.0,6.0,1.0
NB00701,6,5.0,8406.0,ALLIANCE,14.0,9.0,23.0,17.0,6.0
NB00800,8D,5.0,2282.0,BOYD,3.0,1.0,4.0,4.0,0.0
NB00801,7,5.0,507.0,SPENCER,1.0,0.0,1.0,1.0,0.0
NB00900,8D,5.0,3453.0,BROWN,7.0,3.0,10.0,6.0,4.0
NB00901,7,5.0,1788.0,AINSWORTH,3.0,0.0,3.0,3.0,0.0
NB01000,8C,5.0,14864.0,BUFFALO,31.0,23.0,54.0,21.0,33.0
NB01001,4,5.0,28830.0,KEARNEY,50.0,12.0,62.0,48.0,14.0
NB01002,7,5.0,1783.0,GIBBON,3.0,0.0,3.0,3.0,0.0
NB01003,7,5.0,1309.0,RAVENNA,0.0,0.0,0.0,0.0,0.0
NB01004,7,5.0,1148.0,SHELTON,2.0,1.0,3.0,3.0,0.0
NB01005,7,5.0,0.0,UNIV OF NEBRASKA:KEARNEY,3.0,5.0,8.0,7.0,1.0
NB01100,8D,5.0,4785.0,BURT,5.0,5.0,10.0,5.0,5.0
NB01101,7,5.0,921.0,LYONS,1.0,0.0,1.0,1.0,0.0
NB01102,7,5.0,1311.0,OAKLAND,1.0,1.0,2.0,2.0,0.0
NB01103,7,5.0,1834.0,TEKAMAH,3.0,0.0,3.0,3.0,0.0
NB01200,8D,5.0,6273.0,BUTLER,12.0,10.0,22.0,8.0,14.0
NB01201,6,5.0,2598.0,DAVID CITY,4.0,2.0,6.0,5.0,1.0
NB01300,9C,5.0,18719.0,CASS,49.0,26.0,75.0,41.0,34.0
NB01301,6,5.0,7122.0,PLATTSMOUTH,15.0,3.0,18.0,16.0,2.0
NB01302,7,5.0,1139.0,WEEPING WATER,1.0,1.0,2.0,1.0,1.0
NB01303,7,5.0,1082.0,LOUISVILLE,2.0,0.0,2.0,2.0,0.0
NB01400,8D,5.0,9119.0,CEDAR,5.0,4.0,9.0,4.0,5.0
NB01401,7,5.0,1595.0,HARTINGTON,1.0,0.0,1.0,1.0,0.0
NB01402,7,5.0,896.0,RANDOLPH,1.0,0.0,1.0,1.0,0.0
NB01403,7,5.0,931.0,LAUREL,1.0,0.0,1.0,1.0,0.0
NB01404,7,5.0,502.0,COLERIDGE,0.0,0.0,0.0,0.0,0.0
NB01500,8D,5.0,2053.0,CHASE,4.0,3.0,7.0,3.0,4.0
NB01501,7,5.0,1934.0,IMPERIAL,4.0,0.0,4.0,4.0,0.0
NB01502,7,5.0,598.0,WAUNETA,0.0,0.0,0.0,0.0,0.0
NB01600,8D,5.0,3319.0,CHERRY,5.0,6.0,11.0,5.0,6.0
NB01601,6,5.0,2792.0,VALENTINE,3.0,1.0,4.0,3.0,1.0
NB01700,8D,5.0,3545.0,CHEYENNE,8.0,0.0,8.0,7.0,1.0
NB01701,6,5.0,6423.0,SIDNEY,12.0,3.0,15.0,13.0,2.0
NB01800,8D,5.0,6823.0,CLAY,6.0,5.0,11.0,6.0,5.0
NB01801,7,5.0,957.0,HARVARD,0.0,0.0,0.0,0.0,0.0
NB01802,7,5.0,1413.0,SUTTON,2.0,0.0,2.0,2.0,0.0
NB01900,8D,5.0,5168.0,COLFAX,7.0,2.0,9.0,6.0,3.0
NB01901,6,5.0,5400.0,SCHUYLER,6.0,3.0,9.0,7.0,2.0
NB02000,8D,5.0,6319.0,CUMING,5.0,1.0,6.0,5.0,1.0
NB02001,6,5.0,3532.0,WEST POINT,7.0,1.0,8.0,7.0,1.0
NB02002,7,5.0,1222.0,WISNER,2.0,0.0,2.0,2.0,0.0
NB02003,7,5.0,731.0,BEEMER,0.0,0.0,0.0,0.0,0.0
NB02100,8D,5.0,8219.0,CUSTER,6.0,1.0,7.0,6.0,1.0
NB02101,6,5.0,3372.0,BROKEN BOW,6.0,1.0,7.0,6.0,1.0
NB02200,9D,5.0,8186.0,DAKOTA,18.0,6.0,24.0,14.0,10.0
NB02201,5,5.0,12222.0,SOUTH SIOUX CITY,26.0,2.0,28.0,27.0,1.0
NB02202,7,5.0,1904.0,DAKOTA CITY,3.0,0.0,3.0,3.0,0.0
NB02203,7,5.0,820.0,EMERSON,0.0,0.0,0.0,0.0,0.0
NB02300,8D,5.0,3366.0,DAWES,5.0,4.0,9.0,3.0,6.0
NB02301,6,5.0,5438.0,CHADRON,13.0,6.0,19.0,13.0,6.0
NB02302,7,5.0,1057.0,CRAWFORD,2.0,1.0,3.0,3.0,0.0
NB02400,8D,5.0,6631.0,DAWSON,30.0,26.0,56.0,17.0,39.0
NB02401,6,5.0,4235.0,COZAD,7.0,4.0,11.0,7.0,4.0
NB02402,6,5.0,3705.0,GOTHENBURG,5.0,4.0,9.0,5.0,4.0
NB02403,5,5.0,10123.0,LEXINGTON,14.0,3.0,17.0,15.0,2.0
NB02500,8D,5.0,2032.0,DEUEL,4.0,1.0,5.0,4.0,1.0
NB02501,7,5.0,949.0,CHAPPELL,2.0,0.0,2.0,2.0,0.0
NB02600,9D,5.0,5787.0,DIXON,7.0,3.0,10.0,7.0,3.0
NB02700,8D,5.0,9916.0,DODGE,18.0,6.0,24.0,17.0,7.0
NB02701,4,5.0,25439.0,FREMONT,35.0,9.0,44.0,38.0,6.0
NB02703,7,5.0,950.0,SCRIBNER,0.0,1.0,1.0,1.0,0.0
NB02800,9B,5.0,56504.0,DOUGLAS,151.0,36.0,187.0,126.0,61.0
NB02801,7,5.0,0.0,MILLARD,0.0,0.0,0.0,0.0,0.0
NB02802,1C,5.0,412128.0,OMAHA,666.0,288.0,954.0,775.0,179.0
NB02803,6,5.0,8093.0,ELKHORN,14.0,1.0,15.0,14.0,1.0
NB02804,6,5.0,6261.0,RALSTON,13.0,1.0,14.0,13.0,1.0
NB02805,7,5.0,1841.0,VALLEY,5.0,0.0,5.0,5.0,0.0
NB02806,7,5.0,921.0,BOYS TOWN,0.0,0.0,0.0,0.0,0.0
NB02807,7,5.0,922.0,BENNINGTON,0.0,0.0,0.0,0.0,0.0
NB02808,7,5.0,475.0,WATERLOO,0.0,0.0,0.0,0.0,0.0
NB02900,8D,5.0,2217.0,DUNDY,6.0,3.0,9.0,5.0,4.0
NB02901,7,5.0,953.0,BENKELMAN,0.0,0.0,0.0,0.0,0.0
NB03000,8D,5.0,6505.0,FILLMORE,7.0,4.0,11.0,6.0,5.0
NB03001,7,5.0,2196.0,GENEVA,2.0,1.0,3.0,3.0,0.0
NB03100,8D,5.0,3448.0,FRANKLIN,3.0,4.0,7.0,3.0,4.0
NB03200,8D,5.0,2894.0,FRONTIER,5.0,3.0,8.0,5.0,3.0
NB03201,7,5.0,764.0,CURTIS,0.0,0.0,0.0,0.0,0.0
NB03300,8D,5.0,5162.0,FURNAS,9.0,5.0,14.0,9.0,5.0
NB03301,7,5.0,982.0,ARAPAHOE,1.0,1.0,2.0,1.0,1.0
NB03302,7,5.0,1003.0,CAMBRIDGE,2.0,0.0,2.0,2.0,0.0
NB03303,7,5.0,839.0,OXFORD,1.0,0.0,1.0,1.0,0.0
NB03400,8D,5.0,8902.0,GAGE,12.0,11.0,23.0,11.0,12.0
NB03401,5,5.0,13049.0,BEATRICE,21.0,12.0,33.0,22.0,11.0
NB03402,7,5.0,1640.0,WYMORE,3.0,0.0,3.0,3.0,0.0
NB03500,8D,5.0,2184.0,GARDEN,3.0,5.0,8.0,4.0,4.0
NB03501,7,5.0,833.0,OSHKOSH,3.0,0.0,3.0,3.0,0.0
NB03600,8D,5.0,1850.0,GARFIELD,2.0,0.0,2.0,2.0,0.0
NB03601,7,5.0,1084.0,BURWELL,2.0,0.0,2.0,2.0,0.0
NB03700,8D,5.0,2047.0,GOSPER,4.0,1.0,5.0,4.0,1.0
NB03800,8D,5.0,674.0,GRANT,1.0,0.0,1.0,1.0,0.0
NB03900,8D,5.0,2554.0,GREELEY,2.0,2.0,4.0,3.0,1.0
NB04000,8C,5.0,10645.0,HALL,28.0,7.0,35.0,28.0,7.0
NB04001,4,5.0,44580.0,GRAND ISLAND,71.0,13.0,84.0,76.0,8.0
NB04003,7,5.0,1213.0,WOOD RIVER,1.0,0.0,1.0,1.0,0.0
NB04100,8D,5.0,5276.0,HAMILTON,9.0,8.0,17.0,8.0,9.0
NB04101,6,5.0,4271.0,AURORA,7.0,0.0,7.0,7.0,0.0
NB04200,8D,5.0,3665.0,HARLAN,4.0,4.0,8.0,4.0,4.0
NB04201,7,5.0,1176.0,ALMA,2.0,0.0,2.0,2.0,0.0
NB04300,8D,5.0,1122.0,HAYES,2.0,0.0,2.0,2.0,0.0
NB04400,8D,5.0,3041.0,HITCHCOCK,4.0,3.0,7.0,4.0,3.0
NB04500,8D,5.0,7394.0,HOLT,4.0,0.0,4.0,3.0,1.0
NB04501,6,5.0,3536.0,O'NEILL,7.0,1.0,8.0,7.0,1.0
NB04502,7,5.0,1171.0,ATKINSON,3.0,0.0,3.0,3.0,0.0
NB04600,8D,5.0,754.0,HOOKER,1.0,0.0,1.0,1.0,0.0
NB04700,8D,5.0,4476.0,HOWARD,3.0,5.0,8.0,4.0,4.0
NB04701,7,5.0,2291.0,ST. PAUL,4.0,0.0,4.0,4.0,0.0
NB04800,8D,5.0,4008.0,JEFFERSON,6.0,1.0,7.0,6.0,1.0
NB04801,6,5.0,4136.0,FAIRBURY,8.0,1.0,9.0,8.0,1.0
NB04900,8D,5.0,2811.0,JOHNSON,4.0,5.0,9.0,4.0,5.0
NB04901,7,5.0,1782.0,TECUMSEH,3.0,1.0,4.0,3.0,1.0
NB05000,8D,5.0,3941.0,KEARNEY,8.0,4.0,12.0,7.0,5.0
NB05001,6,5.0,2985.0,MINDEN,5.0,0.0,5.0,5.0,0.0
NB05100,8D,5.0,3698.0,KEITH,10.0,5.0,15.0,8.0,7.0
NB05101,6,5.0,4759.0,OGALLALA,10.0,1.0,11.0,10.0,1.0
NB05200,8D,5.0,944.0,KEYA PAHA,1.0,0.0,1.0,1.0,0.0
NB05300,8D,5.0,1446.0,KIMBALL,2.0,7.0,9.0,3.0,6.0
NB05301,7,5.0,2362.0,KIMBALL,5.0,1.0,6.0,5.0,1.0
NB05400,8D,5.0,9055.0,KNOX,5.0,6.0,11.0,5.0,6.0
NB05401,7,5.0,1214.0,CREIGHTON,2.0,0.0,2.0,2.0,0.0
NB05402,7,5.0,1073.0,BLOOMFIELD,3.0,0.0,3.0,3.0,0.0
NB05403,7,5.0,601.0,WAUSA,1.0,1.0,2.0,1.0,1.0
NB05404,7,5.0,497.0,VERDIGRE,0.0,0.0,0.0,0.0,0.0
NB05500,9B,5.0,25567.0,LANCASTER,70.0,21.0,91.0,73.0,18.0
NB05501,2,5.0,237710.0,LINCOLN,294.0,120.0,414.0,315.0,99.0
NB05504,7,5.0,0.0,UNIV OF NEBRASKA:LINCOLN,42.0,7.0,49.0,25.0,24.0
NB05505,7,5.0,0.0,UNIV OF NEBRASKA:LINCOLN,25.0,8.0,33.0,28.0,5.0
NB05600,8C,5.0,11108.0,LINCOLN,23.0,6.0,29.0,24.0,5.0
NB05601,5,5.0,24103.0,NORTH PLATTE,44.0,22.0,66.0,41.0,25.0
NB05700,8D,5.0,715.0,LOGAN,2.0,0.0,2.0,2.0,0.0
NB05800,8D,5.0,708.0,LOUP,1.0,0.0,1.0,1.0,0.0
NB05900,8D,5.0,527.0,MCPHERSON,1.0,0.0,1.0,1.0,0.0
NB06000,8D,5.0,9407.0,MADISON,14.0,3.0,17.0,14.0,3.0
NB06001,5,5.0,24231.0,NORFOLK,40.0,21.0,61.0,41.0,20.0
NB06002,7,5.0,1183.0,BATTLE CREEK,0.0,0.0,0.0,0.0,0.0
NB06003,7,5.0,2351.0,MADISON,4.0,0.0,4.0,4.0,0.0
NB06004,7,5.0,1080.0,TILDEN,2.0,0.0,2.0,2.0,0.0
NB06005,7,5.0,793.0,NEWMAN GROVE,3.0,0.0,3.0,3.0,0.0
NB06100,8D,5.0,5217.0,MERRICK,6.0,4.0,10.0,6.0,4.0
NB06101,6,5.0,2938.0,CENTRAL CITY,5.0,1.0,6.0,5.0,1.0
NB06200,8D,5.0,2573.0,MORRILL,3.0,5.0,8.0,3.0,5.0
NB06201,7,5.0,1188.0,BAYARD,3.0,0.0,3.0,3.0,0.0
NB06202,7,5.0,1526.0,BRIDGEPORT,2.0,0.0,2.0,2.0,0.0
NB06300,8D,5.0,3776.0,NANCE,7.0,3.0,10.0,6.0,4.0
NB06301,7,5.0,1294.0,FULLERTON,0.0,0.0,0.0,0.0,0.0
NB06302,7,5.0,915.0,GENOA,2.0,1.0,3.0,3.0,0.0
NB06400,8D,5.0,3990.0,NEMAHA,5.0,0.0,5.0,5.0,0.0
NB06401,6,5.0,3124.0,AUBURN,7.0,0.0,7.0,7.0,0.0
NB06500,8D,5.0,2922.0,NUCKOLLS,4.0,3.0,7.0,4.0,3.0
NB06501,7,5.0,1943.0,SUPERIOR,4.0,0.0,4.0,4.0,0.0
NB06600,8D,5.0,6644.0,OTOE,13.0,8.0,21.0,11.0,10.0
NB06601,6,5.0,7114.0,NEBRASKA CITY,12.0,3.0,15.0,14.0,1.0
NB06602,7,5.0,1833.0,SYRACUSE,2.0,0.0,2.0,2.0,0.0
NB06700,8D,5.0,2861.0,PAWNEE,2.0,2.0,4.0,3.0,1.0
NB06800,8D,5.0,3101.0,PERKINS,4.0,4.0,8.0,4.0,4.0
NB06801,7,5.0,1165.0,GRANT,0.0,0.0,0.0,0.0,0.0
NB06900,8D,5.0,4179.0,PHELPS,6.0,2.0,8.0,6.0,2.0
NB06901,6,5.0,5517.0,HOLDREGE,10.0,6.0,16.0,10.0,6.0
NB06902,7,5.0,817.0,BERTRAND,1.0,0.0,1.0,1.0,0.0
NB07000,8D,5.0,4666.0,PIERCE,4.0,5.0,9.0,4.0,5.0
NB07001,7,5.0,1764.0,PIERCE,3.0,0.0,3.0,3.0,0.0
NB07002,7,5.0,1313.0,PLAINVIEW,2.0,0.0,2.0,2.0,0.0
NB07003,7,5.0,762.0,OSMOND,0.0,0.0,0.0,0.0,0.0
NB07100,8C,5.0,10433.0,PLATTE,33.0,28.0,61.0,18.0,43.0
NB07101,5,5.0,21019.0,COLUMBUS,34.0,18.0,52.0,34.0,18.0
NB07102,7,5.0,773.0,HUMPHREY,3.0,0.0,3.0,3.0,0.0
NB07200,8D,5.0,5444.0,POLK,6.0,5.0,11.0,7.0,4.0
NB07202,7,5.0,907.0,OSCEOLA,0.0,0.0,0.0,0.0,0.0
NB07300,8D,5.0,3412.0,RED WILLOW,5.0,2.0,7.0,5.0,2.0
NB07301,6,5.0,7793.0,MCCOOK,17.0,3.0,20.0,16.0,4.0
NB07400,8D,5.0,4619.0,RICHARDSON,6.0,5.0,11.0,6.0,5.0
NB07401,6,5.0,4324.0,FALLS CITY,9.0,4.0,13.0,9.0,4.0
NB07402,7,5.0,875.0,HUMBOLDT,1.0,0.0,1.0,1.0,0.0
NB07500,8D,5.0,1589.0,ROCK,3.0,5.0,8.0,3.0,5.0
NB07501,7,5.0,670.0,BASSETT,0.0,0.0,0.0,0.0,0.0
NB07600,8D,5.0,6181.0,SALINE,9.0,1.0,10.0,10.0,0.0
NB07601,7,5.0,1815.0,WILBER,4.0,0.0,4.0,4.0,0.0
NB07602,6,5.0,6374.0,CRETE,9.0,6.0,15.0,10.0,5.0
NB07603,7,5.0,1215.0,FRIEND,2.0,0.0,2.0,2.0,0.0
NB07700,9B,5.0,54805.0,SARPY,116.0,68.0,184.0,127.0,57.0
NB07701,4,5.0,47661.0,BELLEVUE,76.0,17.0,93.0,81.0,12.0
NB07702,5,5.0,19626.0,PAPILLION,28.0,7.0,35.0,31.0,4.0
NB07703,6,5.0,4540.0,GRETNA,0.0,0.0,0.0,0.0,0.0
NB07704,5,5.0,14782.0,LA VISTA,26.0,6.0,32.0,28.0,4.0
NB07800,9C,5.0,13957.0,SAUNDERS,15.0,7.0,22.0,10.0,12.0
NB07801,6,5.0,4062.0,WAHOO,6.0,0.0,6.0,6.0,0.0
NB07802,7,5.0,2460.0,ASHLAND,5.0,1.0,6.0,5.0,1.0
NB07900,8C,5.0,11620.0,SCOTTS BLUFF,19.0,7.0,26.0,18.0,8.0
NB07901,5,5.0,14865.0,SCOTTSBLUFF,28.0,4.0,32.0,27.0,5.0
NB07902,6,5.0,7791.0,GERING,16.0,3.0,19.0,16.0,3.0
NB07903,7,5.0,1808.0,MITCHELL,3.0,0.0,3.0,3.0,0.0
NB07904,7,5.0,411.0,LYMAN,1.0,0.0,1.0,1.0,0.0
NB07906,7,5.0,790.0,MINATARE,0.0,0.0,0.0,0.0,0.0
NB08000,9D,5.0,7980.0,SEWARD,16.0,6.0,22.0,12.0,10.0
NB08001,6,5.0,6708.0,SEWARD,11.0,1.0,12.0,11.0,1.0
NB08002,7,5.0,2078.0,MILFORD,5.0,0.0,5.0,5.0,0.0
NB08100,8D,5.0,4214.0,SHERIDAN,4.0,1.0,5.0,4.0,1.0
NB08101,7,5.0,1642.0,GORDON,5.0,2.0,7.0,5.0,2.0
NB08102,7,5.0,932.0,RUSHVILLE,0.0,0.0,0.0,0.0,0.0
NB08200,8D,5.0,3196.0,SHERMAN,5.0,1.0,6.0,5.0,1.0
NB08201,7,5.0,945.0,LOUP CITY,3.0,0.0,3.0,3.0,0.0
NB08300,8D,5.0,1457.0,SIOUX,2.0,0.0,2.0,2.0,0.0
NB08400,8D,5.0,6563.0,STANTON,7.0,1.0,8.0,7.0,1.0
NB08401,7,5.0,1644.0,STANTON,2.0,0.0,2.0,2.0,0.0
NB08500,8D,5.0,5534.0,THAYER,7.0,4.0,11.0,7.0,4.0
NB08600,8D,5.0,646.0,THOMAS,1.0,0.0,1.0,1.0,0.0
NB08700,8D,5.0,1865.0,THURSTON,7.0,4.0,11.0,5.0,6.0
NB08702,6,5.0,5200.0,OMAHA TRIBAL,0.0,0.0,0.0,0.0,0.0
NB08800,8D,5.0,2349.0,VALLEY,3.0,3.0,6.0,3.0,3.0
NB08801,7,5.0,2202.0,ORD,4.0,0.0,4.0,4.0,0.0
NB08900,9C,5.0,11978.0,WASHINGTON,26.0,17.0,43.0,22.0,21.0
NB08901,6,5.0,7757.0,BLAIR,15.0,2.0,17.0,15.0,2.0
NB09000,8D,5.0,4062.0,WAYNE,5.0,1.0,6.0,5.0,1.0
NB09001,6,5.0,5213.0,WAYNE,7.0,5.0,12.0,7.0,5.0
NB09100,8D,5.0,3902.0,WEBSTER,5.0,5.0,10.0,6.0,4.0
NB09101,7,5.0,1068.0,RED CLOUD,2.0,0.0,2.0,2.0,0.0
NB09200,8D,5.0,816.0,WHEELER,2.0,0.0,2.0,2.0,0.0
NB09300,8D,5.0,6474.0,YORK,12.0,10.0,22.0,9.0,13.0
NB09301,6,5.0,7848.0,YORK,14.0,6.0,20.0,14.0,6.0
NV00100,8C,5.0,16958.0,CHURCHILL,35.0,10.0,45.0,37.0,8.0
NV00101,6,5.0,8232.0,FALLON,23.0,11.0,34.0,22.0,12.0
NV00200,9D,5.0,0.0,CLARK,0.0,0.0,0.0,0.0,0.0
NV00201,1A,5.0,1281698.0,LAS VEGAS METRO PD,2827.0,1483.0,4310.0,2053.0,2257.0
NV00202,2,5.0,164190.0,NORTH LAS VEGAS,247.0,135.0,382.0,245.0,137.0
NV00203,2,5.0,232536.0,HENDERSON,283.0,123.0,406.0,295.0,111.0
NV00204,5,5.0,15769.0,BOULDER CITY,28.0,12.0,40.0,29.0,11.0
NV00207,7,5.0,0.0,TAXICAB AUTHORITY,0.0,0.0,0.0,0.0,0.0
NV00209,5,5.0,13064.0,MESQUITE,33.0,7.0,40.0,29.0,11.0
NV00210,7,5.0,0.0,UNIV OF NEVADA:LAS VEGAS,33.0,14.0,47.0,34.0,13.0
NV00216,7,5.0,0.0,CLARK COUNTY SCHOOL DIST,143.0,30.0,173.0,151.0,22.0
NV00300,8B,5.0,46950.0,DOUGLAS,89.0,23.0,112.0,86.0,26.0
NV00400,8C,5.0,22062.0,ELKO,50.0,13.0,63.0,51.0,12.0
NV00401,5,5.0,16786.0,ELKO,34.0,7.0,41.0,36.0,5.0
NV00402,7,5.0,2140.0,CARLIN,5.0,1.0,6.0,5.0,1.0
NV00403,7,5.0,1330.0,WELLS,5.0,1.0,6.0,5.0,1.0
NV00405,6,5.0,5090.0,WEST WENDOVER,14.0,8.0,22.0,15.0,7.0
NV00500,8D,5.0,858.0,ESMERALDA,11.0,4.0,15.0,11.0,4.0
NV00600,8D,5.0,1462.0,EUREKA,11.0,7.0,18.0,11.0,7.0
NV00700,8D,5.0,9619.0,HUMBOLDT,23.0,18.0,41.0,29.0,12.0
NV00701,6,5.0,7853.0,WINNEMUCCA,15.0,3.0,18.0,15.0,3.0
NV00800,8D,5.0,5287.0,LANDER,15.0,13.0,28.0,19.0,9.0
NV00900,8D,5.0,4433.0,LINCOLN,13.0,4.0,17.0,14.0,3.0
NV00901,7,5.0,1170.0,CALIENTE,3.0,0.0,3.0,3.0,0.0
NV01000,8B,5.0,41304.0,LYON,70.0,33.0,103.0,73.0,30.0
NV01001,6,5.0,3408.0,YERINGTON,6.0,1.0,7.0,6.0,1.0
NV01100,8D,5.0,5080.0,MINERAL,16.0,7.0,23.0,17.0,6.0
NV01200,8B,5.0,39007.0,NYE,96.0,45.0,141.0,102.0,39.0
NV01300,9B,5.0,57893.0,CARSON CITY,96.0,45.0,141.0,96.0,45.0
NV01399,8D,5.0,0.0,NEVADA HIGHWAY PATROL,539.0,257.0,796.0,503.0,293.0
NV01400,8D,5.0,4664.0,PERSHING,14.0,6.0,20.0,13.0,7.0
NV01401,7,5.0,1961.0,LOVELOCK,6.0,1.0,7.0,6.0,1.0
NV01500,9D,5.0,3865.0,STOREY,15.0,6.0,21.0,13.0,8.0
NV01600,9A,5.0,105266.0,WASHOE,481.0,243.0,724.0,401.0,323.0
NV01601,2,5.0,204749.0,RENO,342.0,99.0,441.0,355.0,86.0
NV01602,3,5.0,83791.0,SPARKS,100.0,52.0,152.0,106.0,46.0
NV01603,7,5.0,0.0,UNIV OF NEVADA: RENO,24.0,7.0,31.0,27.0,4.0
NV01610,7,5.0,0.0,WASHOE COUNTY SCH DISTRI,24.0,13.0,37.0,33.0,4.0
NV01615,7,5.0,0.0,TRUCKEE MEADOWS COMM COL,8.0,1.0,9.0,6.0,3.0
NV01700,8D,5.0,8832.0,WHITE PINE,21.0,6.0,27.0,22.0,5.0
NV01701,6,5.0,3832.0,ELY,10.0,1.0,11.0,11.0,0.0
NHNSP00,8D,5.0,0.0,STATE POLICE,304.0,108.0,412.0,288.0,124.0
NH001RU,8D,5.0,0.0,BELKNAP RURAL DISTRICT,0.0,0.0,0.0,0.0,0.0
NH00100,8D,5.0,0.0,BELKNAP,9.0,9.0,18.0,8.0,10.0
NH00101,8D,5.0,1080.0,SP: BELKNAP COUNTY,0.0,0.0,0.0,0.0,0.0
NH00102,6,5.0,5002.0,ALTON,11.0,2.0,13.0,11.0,2.0
NH00104,6,5.0,4469.0,BARNSTEAD,6.0,0.0,6.0,6.0,0.0
NH00106,6,5.0,7288.0,BELMONT,11.0,3.0,14.0,12.0,2.0
NH00108,7,5.0,1082.0,CENTER HARBOR,0.0,0.0,0.0,0.0,0.0
NH00110,6,5.0,7496.0,GILFORD,16.0,7.0,23.0,17.0,6.0
NH00112,6,5.0,3483.0,GILMANTON,4.0,2.0,6.0,5.0,1.0
NH00114,5,5.0,17271.0,LACONIA,36.0,10.0,46.0,34.0,12.0
NH00116,6,5.0,6545.0,MEREDITH,13.0,4.0,17.0,13.0,4.0
NH00118,7,5.0,2202.0,NEW HAMPTON,2.0,1.0,3.0,3.0,0.0
NH00120,6,5.0,2877.0,SANBORNTON,6.0,1.0,7.0,6.0,1.0
NH00122,6,5.0,3634.0,TILTON,13.0,2.0,15.0,13.0,2.0
